Wall time,Step,Value
1593397096.2571507,7901,0.00097598263528198
1593397262.707545,8001,0.0009881500154733658
1593397442.4592593,8101,0.0009820320410653949
1593397608.6249354,8201,0.0009760264656506479
1593397774.3045313,8301,0.0009701297385618091
1593397940.777779,8401,0.0009643385419622064
1593398107.677515,8501,0.0009586497908458114
1593398274.357141,8601,0.0009530606330372393
1593398441.4791882,8701,0.0009475680417381227
1593398607.8839447,8801,0.0009421693976037204
1593398773.7820346,8901,0.0009368620230816305
1593398939.836233,9001,0.000931643124204129
1593399107.3249443,9101,0.0009265107219107449
1593399274.0673857,9201,0.0009214621386490762
1593399440.5659354,9301,0.0009164952207356691
1593399606.8761604,9401,0.000911607698071748
1593399773.222633,9501,0.0009067975915968418
1593399940.356287,9601,0.0009020628058351576
1593400106.5963135,9701,0.0008974014781415462
1593400274.2178183,9801,0.0008928115712478757
1593400440.4829357,9901,0.0008882913971319795
1593400607.781906,10001,0.000883839325979352
1593400774.3329813,10101,0.0008794534369371831
1593400941.2249005,10201,0.0008751321001909673
1593401108.8785205,10301,0.0008708739769645035
1593401276.2743206,10401,0.0008666773792356253
1593401443.1924691,10501,0.0008625408518128097
1593401610.934423,10601,0.0008584630559198558
1593401778.871429,10701,0.0008544424781575799
1593401946.017607,10801,0.0008504779543727636
1593402112.1022477,10901,0.0008465680293738842
1593402278.7292533,11001,0.0008427114808000624
1593402445.6260755,11101,0.0008389072609134018
1593402612.3125112,11201,0.0008351540891453624
1593402779.8950615,11301,0.0008314508595503867
1593402947.5372405,11401,0.0008277963497675955
1593403114.3131804,11501,0.0008241897448897362
1593403281.4100814,11601,0.0008206298225559294
1593403448.8716412,11701,0.0008171156514436007
1593403616.035322,11801,0.0008136462420225143
1593403783.043443,11901,0.000810220604762435
1593403950.2005963,12001,0.0008068379247561097
1593404131.1011024,12101,0.0008034972124733031
1593404298.289626,12201,0.0008001976530067623
1593404465.2525387,12301,0.0007969384314492345
1593404633.6248903,12401,0.000793718732893467
1593404801.8915436,12501,0.0007905378006398678
1593404968.71388,12601,0.0007873947615735233
1593405135.1472642,12701,0.0007842888589948416
1593405303.1828165,12801,0.0007812195108272135
1593405470.647772,12901,0.0007781859021633863
1593405638.2184691,13001,0.0007751872763037682
1593405806.497467,13101,0.0007722231093794107
1593405973.769804,13201,0.0007692926446907222
1593406140.6286013,13301,0.0007663953001610935
1593406307.1266181,13401,0.0007635305519215763
1593406474.1615689,13501,0.0007606975850649178
1593406642.5177774,13601,0.0007578959921374917
1593406809.049946,13701,0.000755125074647367
1593406976.881992,13801,0.0007523843087255955
1593407144.3233402,13901,0.0007496732287108898
1593407311.1885996,14001,0.00074699119431898
1593407478.232423,14101,0.0007443377980962396
1593407645.320566,14201,0.0007417123997583985
1593407812.3805082,14301,0.0007391145918518305
1593407980.1104617,14401,0.000736543966922909
1593408146.295845,14501,0.000733999942895025
1593408312.738781,14601,0.0007314821123145521
1593408479.6711993,14701,0.0007289900095202029
1593408646.3910782,14801,0.0007265231688506901
1593408812.8876472,14901,0.0007240812992677093
1593408979.6165981,15001,0.0007216637604869902
1593409146.9455316,15101,0.0007192703778855503
1593409313.217572,15201,0.0007169005693867803
1593409481.2890282,15301,0.0007145540439523757
1593409647.4142766,15401,0.0007122304523363709
1593409814.0043147,15501,0.0007099293870851398
1593409980.578492,15601,0.0007076504407450557
1593410148.89061,15701,0.0007053933804854751
1593410315.5317354,15801,0.0007031576824374497
1593410483.4767098,15901,0.0007009431719779968
1593410650.3336673,16001,0.0006987493834458292
1593410831.4802268,16101,0.000696576084010303
1593410997.7779055,16201,0.0006944229826331139
1593411164.018886,16301,0.0006922897300682962
1593411331.4046998,16401,0.0006901759770698845
1593411498.2510562,16501,0.0006880814325995743
1593411666.113202,16601,0.0006860059802420437
1593411833.529694,16701,0.0006839490961283445
1593412002.1111493,16801,0.000681910605635494
1593412169.59063,16901,0.0006798902177251875
1593412337.3356347,17001,0.0006778877577744424
1593412504.9867535,17101,0.0006759027601219714
1593412672.7639751,17201,0.0006739352247677743
1593412842.1461818,17301,0.000671984744258225
1593413008.657364,17401,0.0006700510275550187
1593413176.203333,17501,0.0006681339582428336
1593413342.8568518,17601,0.0006662333034910262
1593413509.5223234,17701,0.0006643487722612917
1593413676.5183842,17801,0.0006624800153076649
1593413843.8094869,17901,0.0006606270326301455
1593414010.0268378,18001,0.0006587895331904292
1593414177.025096,18101,0.0006569672259502113
1593414344.685418,18201,0.00065515999449417
1593414513.2828019,18301,0.0006533676059916615
1593414680.627007,18401,0.0006515898276120424
1593414848.3086321,18501,0.0006498264265246689
1593415015.680466,18601,0.0006480774027295411
1593415183.5646875,18701,0.0006463423487730324
1593415351.0764048,18801,0.0006446210900321603
1593415518.800105,18901,0.0006429135682992637
1593415686.4820905,19001,0.00064121960895136
1593415853.8626885,19101,0.0006395389209501445
1593416021.8925028,19201,0.0006378713296726346
1593416189.1800678,19301,0.0006362167769111693
1593416356.2309427,19401,0.000634574971627444
1593416523.6722653,19501,0.0006329458556137979
1593416690.7013314,19601,0.0006313292542472482
1593416857.3144484,19701,0.0006297249346971512
1593417024.4122825,19801,0.0006281327805481851
1593417191.5997605,19901,0.0006265526171773672
1593417359.8062027,20001,0.0006249843281693757
1593417541.7218876,20101,0.0006234277971088886
1593417709.9118886,20201,0.0006218828493729234
1593417876.7777965,20301,0.0006203493103384972
1593418043.8830826,20401,0.0006188270635902882
1593418210.7423174,20501,0.0006173159345053136
1593418377.6634321,20601,0.0006158158066682518
1593418544.2248738,20701,0.0006143266218714416
1593418711.0790744,20801,0.0006128481472842395
1593418878.6692643,20901,0.0006113803829066455
1593419044.5802984,21001,0.0006099229794926941
1593419210.988059,21101,0.0006084761116653681
1593419377.7765331,21201,0.00060703931376338
1593419544.9162447,21301,0.0006056127604097128
1593419711.323846,21401,0.0006041961605660617
1593419877.8782814,21501,0.0006027895142324269
1593420045.3779848,21601,0.0006013925885781646
1593420212.7297196,21701,0.0006000053836032748
1593420380.1521502,21801,0.0005986277246847749
1593420546.9857922,21901,0.000597259437199682
1593420714.2089489,22001,0.0005959005211479962
1593420882.811898,22101,0.0005945509183220565
1593421049.5970104,22201,0.0005932103958912194
1593421217.5315256,22301,0.0005918788956478238
1593421384.3300498,22401,0.000590556301176548
1593421550.7844524,22501,0.000589242554269731
1593421718.1827192,22601,0.0005879375385120511
1593421885.416056,22701,0.0005866411374881864
1593422053.559379,22801,0.0005853532929904759
1593422221.2349849,22901,0.000584073830395937
1593422387.8906763,23001,0.0005828028079122305
1593422554.8146608,23101,0.0005815400509163737
1593422722.2039,23201,0.0005802854429930449
1593422889.5742376,23301,0.000579038867726922
1593423056.8676937,23401,0.0005778003833256662
1593423223.293179,23501,0.0005765697569586337
1593423389.6619756,23601,0.0005753469304181635
1593423556.759751,23701,0.0005741319037042558
1593423724.3799555,23801,0.0005729245604015887
1593423891.2563245,23901,0.0005717247258871794
1593424058.1504304,24001,0.0005705324583686888
1593424239.8702993,24101,0.0005693475832231343
1593424407.6916087,24201,0.0005681700422428548
1593424574.766744,24301,0.0005669998354278505
1593424741.9042163,24401,0.0005658368463627994
1593424908.514351,24501,0.0005646809004247189
1593425075.9807408,24601,0.0005635320558212698
1593425242.5605378,24701,0.0005623901961371303
1593425411.0578604,24801,0.0005612552049569786
1593425578.5801327,24901,0.0005601271404884756
1593425745.663519,25001,0.0005590057699009776
1593425913.3626473,25101,0.0005578911514021456
1593426080.2104397,25201,0.0005567831685766578
1593426246.4290323,25301,0.0005556817632168531
1593426413.70852,25401,0.0005545869353227317
1593426581.784892,25501,0.0005534984520636499
1593426748.5919852,25601,0.0005524163716472685
1593426916.476236,25701,0.0005513406358659267
1593427084.9577422,25801,0.0005502711865119636
1593427252.7215264,25901,0.0005492078489623964
1593427419.2714834,26001,0.000548150681424886
1593427587.3219106,26101,0.0005470996256917715
1593427754.1566126,26201,0.000546054623555392
1593427922.3080292,26301,0.0005450155586004257
1593428089.193347,26401,0.0005439823726192117
1593428255.8821256,26501,0.0005429550656117499
1593428422.7155113,26601,0.0005419335793703794
1593428590.5739686,26701,0.0005409177974797785
1593428757.6494555,26801,0.0005399076617322862
1593428925.6259995,26901,0.0005389032303355634
1593429093.0407162,27001,0.0005379043868742883
1593429260.793811,27101,0.0005369110731408
1593429427.9376576,27201,0.0005359232309274375
1593429594.3491485,27301,0.00053494080202654
1593429762.1235595,27401,0.0005339637864381075
1593429929.5241644,27501,0.0005329920677468181
1593430096.5355585,27601,0.0005320257041603327
1593430263.4746692,27701,0.0005310645210556686
1593430430.612169,27801,0.0005301085766404867
1593430598.776867,27901,0.0005291576962918043
1593430765.8837812,28001,0.0005282119382172823
1593430947.5502336,28101,0.0005272712442092597
1593431114.6671255,28201,0.0005263356142677367
1593431281.9298365,28301,0.0005254049319773912
1593431449.925997,28401,0.0005244791391305625
1593431617.3259532,28501,0.0005235581775195897
1593431784.3372645,28601,0.0005226421053521335
1593431951.0495198,28701,0.0005217308062128723
1593432118.1070814,28801,0.0005208242801018059
1593432285.8292487,28901,0.0005199224688112736
1593432452.9795797,29001,0.0005190253141336143
1593432620.1758754,29101,0.0005181327578611672
1593432787.1046636,29201,0.0005172448582015932
1593432954.5826538,29301,0.0005163613823242486
1593433122.5253336,29401,0.000515482563059777
1593433289.761791,29501,0.0005146081675775349
1593433457.7194202,29601,0.0005137381958775222
1593433625.815088,29701,0.0005128725897520781
1593433793.2243123,29801,0.0005120114074088633
1593433960.5034912,29901,0.0005111544742248952
1593434128.6317227,30001,0.0005103018484078348
1593434295.6957173,30101,0.000509453471750021
1593434461.8871284,30201,0.0005086093442514539
1593434628.7748678,30301,0.0005077694077044725
1593434796.0240088,30401,0.0005069336039014161
1593434962.699722,30501,0.0005061018746346235
1593435128.1487746,30601,0.0005052743363194168
1593435293.4800603,30701,0.0005044506979174912
1593435459.4556088,30801,0.0005036311922594905
1593435625.4613643,30901,0.000502815586514771
1593435791.4897466,31001,0.0005020039388909936
1593435957.2437892,31101,0.0005011963075958192
1593436122.9168859,31201,0.0005003924597986042
1593436288.9912255,31301,0.0004995925119146705
1593436455.2522771,31401,0.0004987963475286961
1593436620.6211805,31501,0.000498003966640681
1593436786.3442523,31601,0.0004972154274582863
1593436952.1125178,31701,0.00049643061356619
1593437118.0747313,31801,0.0004956494667567313
1593437283.770409,31901,0.0004948719870299101
1593437449.2326143,32001,0.0004940981743857265
1593437629.1660297,32101,0.0004933279706165195
1593437794.8811042,32201,0.0004925613757222891
1593437960.8870237,32301,0.0004917982732877135
1593438130.1137948,32401,0.0004910387797281146
1593438296.0835361,32501,0.0004902827786281705
1593438461.6774087,32601,0.0004895302699878812
1593438627.3950598,32701,0.0004887811955995858
1593438793.1477318,32801,0.00048803555546328425
1593438958.850268,32901,0.0004872933204751462
1593439124.8385906,33001,0.0004865544615313411
1593439290.4722254,33101,0.00048581897863186896
1593439456.2536604,33201,0.00048508678446523845
1593439621.5097778,33301,0.00048435790813528
1593439787.1484196,33401,0.00048363229143433273
1593439952.8085067,33501,0.00048290990525856614
1593440118.5486379,33601,0.0004821907787118107
1593440284.2228906,33701,0.0004814748535864055
1593440450.2452948,33801,0.00048076212988235056
1593440615.7780578,33901,0.0004800525202881545
1593440781.8070207,34001,0.00047934605390764773
1593440947.7411447,34101,0.00047864270163699985
1593441113.3883421,34201,0.00047794246347621083
1593441279.0853522,34301,0.0004772452521137893
1593441444.6421678,34401,0.0004765510675497353
1593441610.262832,34501,0.0004758599679917097
1593441776.073852,34601,0.0004751718370243907
1593441941.9378943,34701,0.00047448667464777827
1593442108.034918,34801,0.000473804451758042
1593442274.0582423,34901,0.0004731251683551818
1593442439.750298,35001,0.0004724488244391978
1593442605.5336297,35101,0.00047177536180242896
1593442771.005443,35201,0.00047110478044487536
1593442936.9403899,35301,0.00047043702215887606
1593443102.8765743,35401,0.000469772145152092
1593443268.7027774,35501,0.00046911006211303174
1593443434.3672416,35601,0.0004684507439378649
1593443600.186827,35701,0.00046779419062659144
1593443766.0273352,35801,0.00046714043128304183
1593443931.444895,35901,0.0004664893785957247
1593444096.7872767,36001,0.00046584103256464005
1593444276.8151333,36101,0.00046519539318978786
1593444442.5541751,36201,0.00046455240226350725
1593444608.3355033,36301,0.0004639121179934591
1593444774.3160203,36401,0.00046327445306815207
1593444939.806794,36501,0.00046263940748758614
1593445106.1113164,36601,0.0004620069812517613
1593445271.5322926,36701,0.00046137708704918623
1593445437.5715268,36801,0.00046074987039901316
1593445603.1942754,36901,0.0004601251275744289
1593445769.0490186,37001,0.0004595029167830944
1593445935.0391011,37101,0.0004588832671288401
1593446100.7039742,37201,0.00045826606219634414
1593446266.7416077,37301,0.000457651331089437
1593446432.089362,37401,0.0004570391320157796
1593446598.0760918,37501,0.0004564293776638806
1593446764.0947769,37601,0.00045582203892990947
1593446929.63613,37701,0.00045521711581386626
1593447095.5137095,37801,0.0004546145792119205
1593447261.0677981,37901,0.00045401445822790265
1593447427.311108,38001,0.0004534166946541518
1593447592.8059275,38101,0.0004528212593868375
1593447758.8971112,38201,0.00045222818152979016
1593447923.8728616,38301,0.00045163746108300984
1593448089.056751,38401,0.00045104901073500514
1593448254.825354,38501,0.000450462888693437
1593448420.510184,38601,0.00044987897854298353
1593448586.429318,38701,0.0004492974258027971
1593448752.160964,38801,0.0004487180558498949
1593448918.0765338,38901,0.00044814092689193785
1593449084.257734,39001,0.00044756606803275645
1593449249.7439337,39101,0.00044699336285702884
1593449415.3200834,39201,0.00044642286957241595
1593449581.1507163,39301,0.0004458545590750873
1593449746.8653579,39401,0.00044528840226121247
1593449912.5053327,39501,0.0004447243991307914
1593450077.5595086,39601,0.0004441625496838242
1593450243.0314722,39701,0.0004436028248164803
1593450409.2023351,39801,0.00044304519542492926
1593450575.3557732,39901,0.00044248963240534067
1593450741.7573707,40001,0.0004419361939653754
1593450922.04609,40101,0.00044138485100120306
1593451087.9897666,40201,0.00044083548709750175
1593451253.8423924,40301,0.00044028827687725425
1593451419.6202512,40401,0.00043974301661364734
1593451585.44082,40501,0.00043919982272200286
1593451751.4921956,40601,0.000438658578786999
1593451918.1693919,40701,0.0004381193721201271
1593452083.6870756,40801,0.00043758214451372623
1593452248.8368068,40901,0.00043704689596779644
1593452413.8160567,41001,0.0004365136264823377
1593452579.374204,41101,0.0004359822778496891
1593452744.6191254,41201,0.0004354528209660202
1593452909.7131953,41301,0.0004349253431428224
1593453075.5747738,41401,0.0004343997861724347
1593453241.0963304,41501,0.0004338761209510267
1593453407.0109224,41601,0.00043335434747859836
1593453572.7411706,41701,0.0004328344075474888
1593453738.3918018,41801,0.00043231635936535895
1593453903.7998388,41901,0.0004318001738283783
1593454069.459237,42001,0.0004312858509365469
1593454234.9143279,42101,0.0004307733033783734
1593454400.95305,42201,0.00043026264756917953
1593454566.8894196,42301,0.0004297537379898131
1593454732.5823243,42401,0.00042924672015942633
1593454898.144028,42501,0.000428741448558867
1593455063.5815043,42601,0.00042823789408430457
1593455229.6559324,42701,0.00042773617315106094
